 

stn;time;tre200d0
JUN;19610117;-14.2
JUN;19610118;-14.1
JUN;19610119;-11.2
JUN;19610120;-14.7
JUN;19610121;-15.2
JUN;19610122;-14.0
JUN;19610123;-14.4
JUN;19610124;-15.9
JUN;19610125;-15.7
JUN;19610126;-16.4
JUN;19610127;-12.8
JUN;19610128;-9.3
JUN;19610129;-14.6
JUN;19610130;-9.1
JUN;19610131;-9.7
JUN;19610201;-19.1
JUN;19610202;-16.5
JUN;19610203;-18.8
JUN;19610204;-16.8
JUN;19610205;-14.4
JUN;19610206;-10.0
JUN;19610207;-18.7
JUN;19610208;-14.2
JUN;19610209;-12.9
JUN;19610210;-13.0
JUN;19610211;-12.2
JUN;19610212;-11.7
JUN;19610213;-9.9
JUN;19610214;-6.9
JUN;19610215;-7.1
JUN;19610216;-8.4
JUN;19610217;-7.4
JUN;19610218;-7.1
JUN;19610219;-6.6
JUN;19610220;-7.9
JUN;19610221;-15.2
JUN;19610222;-14.6
JUN;19610223;-12.9
JUN;19610224;-9.6
JUN;19610225;-10.0
JUN;19610226;-8.1
JUN;19610227;-6.3
JUN;19610228;-13.5
JUN;19610301;-18.0
JUN;19610302;-14.1
JUN;19610303;-14.4
JUN;19610304;-8.6
JUN;19610305;-7.4
JUN;19610306;-5.5
JUN;19610307;-6.6
JUN;19610308;-9.2
JUN;19610309;-9.4
JUN;19610310;-10.7
JUN;19610311;-9.6
JUN;19610312;-5.4
JUN;19610313;-7.7
JUN;19610314;-5.5
JUN;19610315;-4.8
JUN;19610316;-3.4
JUN;19610317;-3.4
JUN;19610318;-8.2
JUN;19610319;-19.0
JUN;19610320;-16.2
JUN;19610321;-19.2
JUN;19610322;-19.1
JUN;19610323;-10.4
JUN;19610324;-9.6
JUN;19610325;-9.6
JUN;19610326;-9.6
JUN;19610327;-13.3
JUN;19610328;-16.7
JUN;19610329;-13.2
JUN;19610330;-9.5
JUN;19610331;-10.9
JUN;19610401;-9.7
JUN;19610402;-9.7
JUN;19610403;-9.9
JUN;19610404;-7.4
JUN;19610405;-6.9
JUN;19610406;-5.3
JUN;19610407;-4.9
JUN;19610408;-5.3
JUN;19610409;-5.8
JUN;19610410;-6.4
JUN;19610411;-5.9
JUN;19610412;-4.9
JUN;19610413;-4.6
JUN;19610414;-7.5
JUN;19610415;-10.7
JUN;19610416;-11.1
JUN;19610417;-8.5
JUN;19610418;-10.6
JUN;19610419;-7.6
JUN;19610420;-6.2
JUN;19610421;-6.1
JUN;19610422;-7.1
JUN;19610423;-9.9
JUN;19610424;-11.0
JUN;19610425;-7.9
JUN;19610426;-10.1
JUN;19610427;-9.9
JUN;19610428;-8.0
JUN;19610429;-9.6
JUN;19610430;-12.0
JUN;19610501;-11.4
JUN;19610502;-8.5
JUN;19610503;-6.8
JUN;19610504;-4.2
JUN;19610505;-1.3
JUN;19610506;-4.5
JUN;19610507;-3.8
JUN;19610508;-7.6
JUN;19610509;-11.4
JUN;19610510;-15.0
JUN;19610511;-15.5
JUN;19610512;-11.0
JUN;19610513;-9.6
JUN;19610514;-5.7
JUN;19610515;-6.3
JUN;19610516;-8.0
JUN;19610517;-6.4
JUN;19610518;-6.7
JUN;19610519;-9.9
JUN;19610520;-11.4
JUN;19610521;-14.7
JUN;19610522;-9.5
JUN;19610523;-8.5
JUN;19610524;-5.4
JUN;19610525;-4.5
JUN;19610526;-4.1
JUN;19610527;-5.2
JUN;19610528;-5.9
JUN;19610529;-13.7
JUN;19610530;-5.4
JUN;19610531;-5.2
JUN;19610601;-5.9
JUN;19610602;-6.6
JUN;19610603;-7.5
JUN;19610604;-5.7
JUN;19610605;-4.3
JUN;19610606;-3.6
JUN;19610607;-4.0
JUN;19610608;-3.0
JUN;19610609;-6.1
JUN;19610610;-7.7
JUN;19610611;-6.0
JUN;19610612;-4.9
JUN;19610613;-3.8
JUN;19610614;-6.0
JUN;19610615;-3.1
JUN;19610616;-2.9
JUN;19610617;-2.2
JUN;19610618;2.5
JUN;19610619;3.9
JUN;19610620;4.4
JUN;19610621;3.1
JUN;19610622;1.1
JUN;19610623;1.7
JUN;19610624;3.6
JUN;19610625;2.9
JUN;19610626;1.7
JUN;19610627;-1.1
JUN;19610628;-1.7
JUN;19610629;2.0
JUN;19610630;1.7
JUN;19610701;3.3
JUN;19610702;2.6
JUN;19610703;1.7
JUN;19610704;-1.1
JUN;19610705;-4.1
JUN;19610706;-4.1
JUN;19610707;-3.2
JUN;19610708;-5.4
JUN;19610709;-3.4
JUN;19610710;-1.5
JUN;19610711;-0.2
JUN;19610712;0.5
JUN;19610713;-7.1
JUN;19610714;-2.5
JUN;19610715;-4.9
JUN;19610716;-6.1
JUN;19610717;-6.7
JUN;19610718;-5.8
JUN;19610719;-3.1
JUN;19610720;-4.6
JUN;19610721;-2.5
JUN;19610722;-3.6
JUN;19610723;-4.9
JUN;19610724;-2.7
JUN;19610725;-1.9
JUN;19610726;1.4
JUN;19610727;0.6
JUN;19610728;-0.7
JUN;19610729;-7.2
JUN;19610730;-8.7
JUN;19610731;0.2
JUN;19610801;2.2
JUN;19610802;-2.6
JUN;19610803;-2.4
JUN;19610804;0.4
JUN;19610805;4.8
JUN;19610806;3.6
JUN;19610807;3.0
JUN;19610808;3.8
JUN;19610809;3.5
JUN;19610810;1.1
JUN;19610811;1.3
JUN;19610812;-4.7
JUN;19610813;-2.0
JUN;19610814;-4.2
JUN;19610815;-4.4
JUN;19610816;-8.4
JUN;19610817;-7.7
JUN;19610818;-6.9
JUN;19610819;-4.2
JUN;19610820;-4.7
JUN;19610821;-0.3
JUN;19610822;-3.2
JUN;19610823;-2.5
JUN;19610824;-1.7
JUN;19610825;-1.1
JUN;19610826;0.2
JUN;19610827;2.4
JUN;19610828;3.3
JUN;19610829;2.2
JUN;19610830;1.0
JUN;19610831;2.7
JUN;19610901;2.2
JUN;19610902;1.8
JUN;19610903;0.5
JUN;19610904;-0.1
JUN;19610905;-1.7
JUN;19610906;-1.8
JUN;19610907;-3.3
JUN;19610908;-5.7
JUN;19610909;-6.8
JUN;19610910;0.0
JUN;19610911;-2.9
JUN;19610912;-2.1
JUN;19610913;2.3
JUN;19610914;0.7
JUN;19610915;3.4
JUN;19610916;4.8
JUN;19610917;3.9
JUN;19610918;2.7
JUN;19610919;2.3
JUN;19610920;1.7
JUN;19610921;1.3
JUN;19610922;1.4
JUN;19610923;1.0
JUN;19610924;-0.6
JUN;19610925;-0.2
JUN;19610926;-2.4
JUN;19610927;-0.5
JUN;19610928;0.1
JUN;19610929;0.1
JUN;19610930;-1.5
JUN;19611001;-3.2
JUN;19611002;-2.8
JUN;19611003;-2.7
JUN;19611004;-2.7
JUN;19611005;-3.4
JUN;19611006;-3.9
JUN;19611007;-8.4
JUN;19611008;-9.9
JUN;19611009;0.2
JUN;19611010;1.8
JUN;19611011;1.5
JUN;19611012;0.9
JUN;19611013;-0.2
JUN;19611014;-0.7
JUN;19611015;-1.1
JUN;19611016;-4.2
JUN;19611017;-6.7
JUN;19611018;-16.4
JUN;19611019;-13.6
JUN;19611020;-14.0
JUN;19611021;-10.1
JUN;19611022;-8.9
JUN;19611023;-5.8
JUN;19611024;-3.9
JUN;19611025;-1.7
JUN;19611026;-2.6
JUN;19611027;-5.4
JUN;19611028;-7.7
JUN;19611029;-11.2
JUN;19611030;-11.6
JUN;19611031;-6.7
JUN;19611101;-2.5
JUN;19611102;-3.8
JUN;19611103;-9.6
JUN;19611104;-22.5
JUN;19611105;-22.0
JUN;19611106;-10.9
JUN;19611107;-10.6
JUN;19611108;-8.9
JUN;19611109;-8.6
JUN;19611110;-14.4
JUN;19611111;-13.9
JUN;19611112;-9.8
JUN;19611113;-11.9
JUN;19611114;-11.4
JUN;19611115;-12.2
JUN;19611116;-9.6
JUN;19611117;-8.4
JUN;19611118;-7.7
JUN;19611119;-6.1
JUN;19611120;-6.1
JUN;19611121;-6.0
JUN;19611122;-7.6
JUN;19611123;-7.1
JUN;19611124;-7.8
JUN;19611125;-7.2
JUN;19611126;-8.4
JUN;19611127;-9.2
JUN;19611128;-11.0
JUN;19611129;-7.5
JUN;19611130;-9.9
JUN;19611201;-8.1
JUN;19611202;-9.6
JUN;19611203;-9.5
JUN;19611204;-5.2
JUN;19611205;-7.1
JUN;19611206;-20.7
JUN;19611207;-24.1
JUN;19611208;-13.2
JUN;19611209;-10.4
JUN;19611210;-8.5
JUN;19611211;-5.5
JUN;19611212;-6.8
JUN;19611213;-8.9
JUN;19611214;-13.2
JUN;19611215;-15.2
JUN;19611216;-16.1
JUN;19611217;-20.4
JUN;19611218;-15.5
JUN;19611219;-14.0
JUN;19611220;-10.2
JUN;19611221;-11.8
JUN;19611222;-11.6
JUN;19611223;-13.4
JUN;19611224;-15.7
JUN;19611225;-12.5
JUN;19611226;-11.5
JUN;19611227;-11.9
JUN;19611228;-11.6
JUN;19611229;-10.5
JUN;19611230;-9.5
JUN;19611231;-8.6
JUN;19620101;-7.9
JUN;19620102;-9.1
JUN;19620103;-8.6
JUN;19620104;-8.9
JUN;19620105;-10.2
JUN;19620106;-12.9
JUN;19620107;-11.5
JUN;19620108;-9.1
JUN;19620109;-8.8
JUN;19620110;-12.5
JUN;19620111;-11.7
JUN;19620112;-12.3
JUN;19620113;-14.7
JUN;19620114;-21.0
JUN;19620115;-18.7
JUN;19620116;-5.9
JUN;19620117;-6.1
JUN;19620118;-8.9
JUN;19620119;-11.3
JUN;19620120;-8.5
JUN;19620121;-7.6
JUN;19620122;-16.5
JUN;19620123;-20.2
JUN;19620124;-14.0
JUN;19620125;-14.1
JUN;19620126;-11.2
JUN;19620127;-11.6
JUN;19620128;-20.6
JUN;19620129;-26.7
JUN;19620130;-26.0
JUN;19620131;-18.1
JUN;19620201;-20.0
JUN;19620202;-23.7
JUN;19620203;-18.6
JUN;19620204;-12.6
JUN;19620205;-13.2
JUN;19620206;-13.6
JUN;19620207;-10.1
JUN;19620208;-13.6
JUN;19620209;-13.8
JUN;19620210;-9.0
JUN;19620211;-12.1
JUN;19620212;-10.4
JUN;19620213;-17.4
JUN;19620214;-26.2
JUN;19620215;-26.9
JUN;19620216;-13.7
JUN;19620217;-19.6
JUN;19620218;-14.4
JUN;19620219;-9.4
JUN;19620220;-8.9
JUN;19620221;-9.6
JUN;19620222;-15.0
JUN;19620223;-19.2
JUN;19620224;-14.0
JUN;19620225;-16.9
JUN;19620226;-17.0
JUN;19620227;-14.2
JUN;19620228;-14.5
JUN;19620301;-15.0
JUN;19620302;-15.6
JUN;19620303;-12.9
JUN;19620304;-9.2
JUN;19620305;-10.4
JUN;19620306;-26.1
JUN;19620307;-15.1
JUN;19620308;-8.9
JUN;19620309;-8.4
JUN;19620310;-9.9
JUN;19620311;-15.0
JUN;19620312;-15.5
JUN;19620313;-23.7
JUN;19620314;-27.6
JUN;19620315;-28.2
JUN;19620316;-26.5
JUN;19620317;-21.0
JUN;19620318;-14.4
JUN;19620319;-13.7
JUN;19620320;-9.9
JUN;19620321;-12.4
JUN;19620322;-16.8
JUN;19620323;-18.3
JUN;19620324;-16.5
JUN;19620325;-16.1
JUN;19620326;-18.1
JUN;19620327;-14.6
JUN;19620328;-15.6
JUN;19620329;-9.9
JUN;19620330;-7.2
JUN;19620331;-10.2
JUN;19620401;-15.3
JUN;19620402;-14.1
JUN;19620403;-12.5
JUN;19620404;-13.5
JUN;19620405;-17.7
JUN;19620406;-19.9
JUN;19620407;-15.4
JUN;19620408;-10.9
JUN;19620409;-18.5
JUN;19620410;-20.1
JUN;19620411;-14.8
JUN;19620412;-11.1
JUN;19620413;-15.3
JUN;19620414;-21.1
JUN;19620415;-17.1
JUN;19620416;-17.0
JUN;19620417;-10.0
JUN;19620418;-8.0
JUN;19620419;-8.5
JUN;19620420;-6.9
JUN;19620421;-6.8
JUN;19620422;-6.1
JUN;19620423;-7.1
JUN;19620424;-6.2
JUN;19620425;-4.8
JUN;19620426;-5.4
JUN;19620427;-8.1
JUN;19620428;-9.5
JUN;19620429;-16.3
JUN;19620430;-18.5
JUN;19620501;-16.8
JUN;19620502;-12.8
JUN;19620503;-11.1
JUN;19620504;-10.5
JUN;19620505;-9.7
JUN;19620506;-5.7
JUN;19620507;-3.7
JUN;19620508;-1.8
JUN;19620509;-4.0
JUN;19620510;-9.5
JUN;19620511;-11.1
JUN;19620512;-10.2
JUN;19620513;-8.4
JUN;19620514;-12.9
JUN;19620515;-12.9
JUN;19620516;-10.9
JUN;19620517;-5.9
JUN;19620518;-5.1
JUN;19620519;-7.3
JUN;19620520;-15.3
JUN;19620521;-8.1
JUN;19620522;-4.9
JUN;19620523;-3.6
JUN;19620524;-6.4
JUN;19620525;-12.8
JUN;19620526;-11.0
JUN;19620527;-8.5
JUN;19620528;-7.9
JUN;19620529;-7.3
JUN;19620530;-6.3
JUN;19620531;-2.3
JUN;19620601;-4.8
JUN;19620602;-8.9
JUN;19620603;-9.0
JUN;19620604;-11.1
JUN;19620605;-11.5
JUN;19620606;-8.6
JUN;19620607;-8.0
JUN;19620608;-7.8
JUN;19620609;-6.2
JUN;19620610;-6.7
JUN;19620611;-8.4
JUN;19620612;-5.4
JUN;19620613;0.0
JUN;19620614;0.2
JUN;19620615;-0.9
JUN;19620616;-0.3
JUN;19620617;2.2
JUN;19620618;1.0
JUN;19620619;-0.7
JUN;19620620;-0.3
JUN;19620621;2.5
JUN;19620622;2.2
JUN;19620623;3.6
JUN;19620624;2.4
JUN;19620625;-1.5
JUN;19620626;-2.5
JUN;19620627;-8.8
JUN;19620628;-5.2
JUN;19620629;-6.5
JUN;19620630;-7.0
JUN;19620701;-8.1
JUN;19620702;-5.6
JUN;19620703;-3.5
JUN;19620704;-8.5
JUN;19620705;-9.1
JUN;19620706;-8.6
JUN;19620707;-4.2
JUN;19620708;-2.0
JUN;19620709;0.3
JUN;19620710;2.0
JUN;19620711;0.4
JUN;19620712;-1.4
JUN;19620713;-3.5
JUN;19620714;-1.5
JUN;19620715;-3.3
JUN;19620716;-5.2
JUN;19620717;-5.1
JUN;19620718;-5.6
JUN;19620719;-4.0
JUN;19620720;2.9
JUN;19620721;1.7
JUN;19620722;-0.2
JUN;19620723;0.4
JUN;19620724;4.3
JUN;19620725;5.6
JUN;19620726;4.8
JUN;19620727;2.7
JUN;19620728;-0.4
JUN;19620729;-1.9
JUN;19620730;-3.0
JUN;19620731;-0.7
JUN;19620801;5.0
JUN;19620802;3.9
JUN;19620803;2.2
JUN;19620804;1.7
JUN;19620805;0.2
JUN;19620806;2.3
JUN;19620807;-2.5
JUN;19620808;-3.2
JUN;19620809;-2.1
JUN;19620810;-0.7
JUN;19620811;3.2
JUN;19620812;4.2
JUN;19620813;3.6
JUN;19620814;5.4
JUN;19620815;0.5
JUN;19620816;-1.0
JUN;19620817;-0.4
JUN;19620818;-1.4
JUN;19620819;1.5
JUN;19620820;-0.2
JUN;19620821;-1.4
JUN;19620822;-3.2
JUN;19620823;-0.3
JUN;19620824;1.5
JUN;19620825;0.8
JUN;19620826;3.3
JUN;19620827;1.5
JUN;19620828;3.4
JUN;19620829;0.7
JUN;19620830;0.9
JUN;19620831;0.5
JUN;19620901;2.5
JUN;19620902;2.0
JUN;19620903;2.0
JUN;19620904;-0.3
JUN;19620905;-2.0
JUN;19620906;1.0
JUN;19620907;-2.4
JUN;19620908;-6.3
JUN;19620909;0.9
JUN;19620910;1.6
JUN;19620911;2.0
JUN;19620912;2.7
JUN;19620913;-1.9
JUN;19620914;2.8
JUN;19620915;2.2
JUN;19620916;-1.6
JUN;19620917;-9.1
JUN;19620918;-13.7
JUN;19620919;-11.3
JUN;19620920;-10.4
JUN;19620921;-8.0
JUN;19620922;-5.2
JUN;19620923;-5.1
JUN;19620924;-3.8
JUN;19620925;-1.0
JUN;19620926;-1.9
JUN;19620927;-2.5
JUN;19620928;-2.4
JUN;19620929;-4.2
JUN;19620930;0.1
JUN;19621001;1.1
JUN;19621002;3.1
JUN;19621003;1.8
JUN;19621004;0.7
JUN;19621005;-0.2
JUN;19621006;-0.6
JUN;19621007;-2.7
JUN;19621008;-7.4
JUN;19621009;-6.0
JUN;19621010;-5.8
JUN;19621011;-3.3
JUN;19621012;-4.7
JUN;19621013;-4.9
JUN;19621014;-5.6
JUN;19621015;-3.3
JUN;19621016;-0.4
JUN;19621017;0.4
JUN;19621018;0.2
JUN;19621019;-0.6
JUN;19621020;1.1
JUN;19621021;-0.1
JUN;19621022;-2.0
JUN;19621023;-2.8
JUN;19621024;-5.1
JUN;19621025;-7.1
JUN;19621026;-4.4
JUN;19621027;-4.3
JUN;19621028;-8.5
JUN;19621029;-14.0
JUN;19621030;-6.2
JUN;19621031;-12.9
JUN;19621101;-10.2
JUN;19621102;-7.2
JUN;19621103;-4.1
JUN;19621104;-7.2
JUN;19621105;-7.2
JUN;19621106;-8.1
JUN;19621107;-7.2
JUN;19621108;-8.7
JUN;19621109;-10.5
JUN;19621110;-10.7
JUN;19621111;-10.7
JUN;19621112;-11.6
JUN;19621113;-13.5
JUN;19621114;-13.7
JUN;19621115;-17.0
JUN;19621116;-18.8
JUN;19621117;-18.2
JUN;19621118;-18.6
JUN;19621119;-20.8
JUN;19621120;-21.9
JUN;19621121;-13.3
JUN;19621122;-21.0
JUN;19621123;-22.9
JUN;19621124;-14.6
JUN;19621125;-7.4
JUN;19621126;-11.5
JUN;19621127;-10.0
JUN;19621128;-17.0
JUN;19621129;-10.2
JUN;19621130;-9.1
JUN;19621201;-9.8
JUN;19621202;-8.8
JUN;19621203;-10.9
JUN;19621204;-9.7
JUN;19621205;-10.6
JUN;19621206;-8.2
JUN;19621207;-6.7
JUN;19621208;-4.7
JUN;19621209;-11.0
JUN;19621210;-17.4
JUN;19621211;-13.5
JUN;19621212;-15.3
JUN;19621213;-17.0
JUN;19621214;-20.5
JUN;19621215;-10.4
JUN;19621216;-16.0
JUN;19621217;-19.5
JUN;19621218;-17.5
JUN;19621219;-22.2
JUN;19621220;-20.6
JUN;19621221;-15.9
JUN;19621222;-21.5
JUN;19621223;-25.3
JUN;19621224;-21.3
JUN;19621225;-21.7
JUN;19621226;-21.7
JUN;19621227;-19.6
JUN;19621228;-15.9
JUN;19621229;-9.8
JUN;19621230;-11.5
JUN;19621231;-11.4
JUN;19630101;-14.5
JUN;19630102;-7.6
JUN;19630103;-12.9
JUN;19630104;-17.0
JUN;19630105;-12.0
JUN;19630106;-11.2
JUN;19630107;-11.6
JUN;19630108;-14.0
JUN;19630109;-11.8
JUN;19630110;-10.9
JUN;19630111;-13.9
JUN;19630112;-20.6
JUN;19630113;-26.1
JUN;19630114;-25.4
JUN;19630115;-28.2
JUN;19630116;-22.2
JUN;19630117;-20.9
JUN;19630118;-16.9
JUN;19630119;-12.7
JUN;19630120;-12.4
JUN;19630121;-16.5
JUN;19630122;-23.0
JUN;19630123;-18.5
JUN;19630124;-16.8
JUN;19630125;-15.4
JUN;19630126;-18.1
JUN;19630127;-23.1
JUN;19630128;-20.0
JUN;19630129;-22.6
JUN;19630130;-24.5
JUN;19630131;-23.1
JUN;19630201;-22.2
JUN;19630202;-20.2
JUN;19630203;-24.5
JUN;19630204;-21.8
JUN;19630205;-20.5
JUN;19630206;-16.2
JUN;19630207;-11.9
JUN;19630208;-13.4
JUN;19630209;-13.7
JUN;19630210;-13.7
JUN;19630211;-16.7
JUN;19630212;-19.0
JUN;19630213;-20.3
JUN;19630214;-17.6
JUN;19630215;-15.6
JUN;19630216;-16.2
JUN;19630217;-17.1
JUN;19630218;-16.8
JUN;19630219;-15.0
JUN;19630220;-17.7
JUN;19630221;-23.5
JUN;19630222;-19.8
JUN;19630223;-19.2
JUN;19630224;-19.5
JUN;19630225;-20.4
JUN;19630226;-17.7
JUN;19630227;-13.6
JUN;19630228;-15.1
JUN;19630301;-13.4
JUN;19630302;-14.1
JUN;19630303;-14.2
JUN;19630304;-11.1
JUN;19630305;-9.6
JUN;19630306;-6.1
JUN;19630307;-7.4
JUN;19630308;-4.6
JUN;19630309;-10.1
JUN;19630310;-14.6
JUN;19630311;-10.4
JUN;19630312;-16.5
JUN;19630313;-17.9
JUN;19630314;-8.4
JUN;19630315;-11.8
JUN;19630316;-9.8
JUN;19630317;-11.3
JUN;19630318;-10.3
JUN;19630319;-12.0
JUN;19630320;-12.2
JUN;19630321;-14.5
JUN;19630322;-16.0
JUN;19630323;-15.5
JUN;19630324;-12.2
JUN;19630325;-11.3
JUN;19630326;-9.9
JUN;19630327;-11.1
JUN;19630328;-15.5
JUN;19630329;-13.7
JUN;19630330;-18.3
JUN;19630331;-19.6
JUN;19630401;-14.4
JUN;19630402;-11.2
JUN;19630403;-11.5
JUN;19630404;-14.1
JUN;19630405;-14.7
JUN;19630406;-13.1
JUN;19630407;-12.5
JUN;19630408;-9.4
JUN;19630409;-6.7
JUN;19630410;-8.7
JUN;19630411;-9.9
JUN;19630412;-11.1
JUN;19630413;-11.8
JUN;19630414;-12.0
JUN;19630415;-5.7
JUN;19630416;-6.4
JUN;19630417;-8.4
JUN;19630418;-10.4
JUN;19630419;-9.2
JUN;19630420;-8.4
JUN;19630421;-7.4
JUN;19630422;-7.3
JUN;19630423;-7.2
JUN;19630424;-8.5
JUN;19630425;-6.9
JUN;19630426;-6.8
JUN;19630427;-6.5
JUN;19630428;-8.0
JUN;19630429;-4.6
JUN;19630430;-5.9
JUN;19630501;-5.8
JUN;19630502;-6.9
JUN;19630503;-13.9
JUN;19630504;-14.7
JUN;19630505;-11.1
JUN;19630506;-7.4
JUN;19630507;-7.4
JUN;19630508;-6.7
JUN;19630509;-7.2
JUN;19630510;-6.8
JUN;19630511;-8.9
JUN;19630512;-7.4
JUN;19630513;-5.3
JUN;19630514;-11.2
JUN;19630515;-10.9
JUN;19630516;-6.6
JUN;19630517;-5.9
JUN;19630518;-7.3
JUN;19630519;-10.3
JUN;19630520;-11.4
JUN;19630521;-3.9
JUN;19630522;-4.6
JUN;19630523;-5.7
JUN;19630524;-5.4
JUN;19630525;-5.0
JUN;19630526;-2.8
JUN;19630527;-2.8
JUN;19630528;-2.6
JUN;19630529;-1.8
JUN;19630530;-2.9
JUN;19630531;-3.5
JUN;19630601;-3.8
JUN;19630602;-4.9
JUN;19630603;-4.5
JUN;19630604;-5.3
JUN;19630605;-4.9
JUN;19630606;-4.7
JUN;19630607;-5.6
JUN;19630608;-4.2
JUN;19630609;-4.5
JUN;19630610;-3.7
JUN;19630611;-3.6
JUN;19630612;-3.6
JUN;19630613;-2.3
JUN;19630614;-8.3
JUN;19630615;-8.9
JUN;19630616;-5.2
JUN;19630617;-2.6
JUN;19630618;-0.8
JUN;19630619;-3.0
JUN;19630620;-1.7
JUN;19630621;-0.7
JUN;19630622;0.6
JUN;19630623;0.6
JUN;19630624;-0.2
JUN;19630625;-1.3
JUN;19630626;2.7
JUN;19630627;2.5
JUN;19630628;-0.6
JUN;19630629;-1.0
JUN;19630630;-0.4
JUN;19630701;-0.3
JUN;19630702;-1.1
JUN;19630703;-1.1
JUN;19630704;-1.9
JUN;19630705;-2.7
JUN;19630706;0.7
JUN;19630707;0.2
JUN;19630708;-3.3
JUN;19630709;-2.5
JUN;19630710;-2.9
JUN;19630711;-3.7
JUN;19630712;-1.9
JUN;19630713;-2.3
JUN;19630714;-1.1
JUN;19630715;4.6
JUN;19630716;2.2
JUN;19630717;1.6
JUN;19630718;1.3
JUN;19630719;2.2
JUN;19630720;3.6
JUN;19630721;4.6
JUN;19630722;3.7
JUN;19630723;2.3
JUN;19630724;2.7
JUN;19630725;3.1
JUN;19630726;1.7
JUN;19630727;1.9
JUN;19630728;0.3
JUN;19630729;1.6
JUN;19630730;1.8
JUN;19630731;1.0
JUN;19630801;0.9
JUN;19630802;2.5
JUN;19630803;3.8
JUN;19630804;0.7
JUN;19630805;0.9
JUN;19630806;-0.8
JUN;19630807;-1.0
JUN;19630808;-2.3
JUN;19630809;-5.9
JUN;19630810;-0.6
JUN;19630811;2.4
JUN;19630812;-1.2
JUN;19630813;-0.6
JUN;19630814;0.1
JUN;19630815;-1.7
JUN;19630816;-1.9
JUN;19630817;-4.2
JUN;19630818;-8.9
JUN;19630819;-4.6
JUN;19630820;-3.1
JUN;19630821;-8.7
JUN;19630822;-4.8
JUN;19630823;-1.7
JUN;19630824;-1.8
JUN;19630825;0.4
JUN;19630826;3.6
JUN;19630827;-1.9
JUN;19630828;-8.2
JUN;19630829;-6.9
JUN;19630830;-5.1
JUN;19630831;-2.0
JUN;19630901;-2.8
JUN;19630902;-2.5
JUN;19630903;-3.2
JUN;19630904;-1.6
JUN;19630905;-4.8
JUN;19630906;-7.3
JUN;19630907;-6.1
JUN;19630908;-1.6
JUN;19630909;-1.8
JUN;19630910;-0.7
JUN;19630911;-2.7
JUN;19630912;-2.9
JUN;19630913;-2.3
JUN;19630914;0.1
JUN;19630915;-0.1
JUN;19630916;-0.7
JUN;19630917;-0.6
JUN;19630918;-0.2
JUN;19630919;-1.2
JUN;19630920;-1.2
JUN;19630921;-1.1
JUN;19630922;-0.2
JUN;19630923;0.0
JUN;19630924;-1.7
JUN;19630925;-8.4
JUN;19630926;-3.4
JUN;19630927;-2.8
JUN;19630928;-6.4
JUN;19630929;-4.8
JUN;19630930;-5.3
JUN;19631001;-4.0
JUN;19631002;-6.7
JUN;19631003;-3.3
JUN;19631004;-5.1
JUN;19631005;-11.5
JUN;19631006;-8.1
JUN;19631007;-6.5
JUN;19631008;-8.9
JUN;19631009;-3.1
JUN;19631010;-4.6
JUN;19631011;-2.1
JUN;19631012;-0.6
JUN;19631013;-2.3
JUN;19631014;-5.3
JUN;19631015;-3.6
JUN;19631016;-1.3
JUN;19631017;-4.1
JUN;19631018;-2.3
JUN;19631019;-2.2
JUN;19631020;-1.6
JUN;19631021;-0.4
JUN;19631022;-1.2
JUN;19631023;1.4
JUN;19631024;-1.5
JUN;19631025;-5.7
JUN;19631026;-4.8
JUN;19631027;-6.1
JUN;19631028;-5.2
JUN;19631029;-4.8
JUN;19631030;-5.9
JUN;19631031;-11.2
JUN;19631101;-9.4
JUN;19631102;-7.6
JUN;19631103;-5.9
JUN;19631104;-5.4
JUN;19631105;-6.0
JUN;19631106;-7.7
JUN;19631107;-12.4
JUN;19631108;-9.1
JUN;19631109;-4.3
JUN;19631110;-2.4
JUN;19631111;-6.3
JUN;19631112;-9.2
JUN;19631113;-10.9
JUN;19631114;-7.1
JUN;19631115;-3.2
JUN;19631116;-10.2
JUN;19631117;-13.6
JUN;19631118;-5.7
JUN;19631119;-4.9
JUN;19631120;-10.2
JUN;19631121;-15.9
JUN;19631122;-9.9
JUN;19631123;-7.4
JUN;19631124;-5.8
JUN;19631125;-9.7
JUN;19631126;-14.2
JUN;19631127;-14.0
JUN;19631128;-8.9
JUN;19631129;-11.2
JUN;19631130;-10.2
JUN;19631201;-9.1
JUN;19631202;-7.7
JUN;19631203;-8.9
JUN;19631204;-10.2
JUN;19631205;-11.6
JUN;19631206;-11.1
JUN;19631207;-6.2
JUN;19631208;-7.1
JUN;19631209;-9.3
JUN;19631210;-9.9
JUN;19631211;-12.1
JUN;19631212;-13.8
JUN;19631213;-22.8
JUN;19631214;-25.1
JUN;19631215;-21.0
JUN;19631216;-16.5
JUN;19631217;-17.2
JUN;19631218;-16.0
JUN;19631219;-15.4
JUN;19631220;-14.7
JUN;19631221;-15.0
JUN;19631222;-15.6
JUN;19631223;-14.6
JUN;19631224;-14.1
JUN;19631225;-9.2
JUN;19631226;-5.4
JUN;19631227;-4.2
JUN;19631228;-1.0
JUN;19631229;-3.2
JUN;19631230;-5.4
JUN;19631231;-7.4
JUN;19640101;-8.1
JUN;19640102;-4.2
JUN;19640103;-3.7
JUN;19640104;-4.9
JUN;19640105;-5.7
JUN;19640106;-7.1
JUN;19640107;-7.8
JUN;19640108;-10.3
